datetime,portfolio_value,cash,positions,return
2023-05-22 08:30:00-04:00,100420.12106323242,44721.24069213867,"[{'asset': USD, 'quantity': 44721.24069213867}, {'asset': GLD, 'quantity': 304.0}]",0.0029451152282413684
2023-05-22 09:30:00-04:00,100420.12106323242,44721.24069213867,"[{'asset': USD, 'quantity': 44721.24069213867}, {'asset': GLD, 'quantity': 304.0}]",0.0
2023-05-22 09:30:00-04:00,100420.12106323242,44721.24069213867,"[{'asset': USD, 'quantity': 44721.24069213867}, {'asset': GLD, 'quantity': 304.0}]",0.0
2023-05-23 09:30:00-04:00,100473.80136108398,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0005345571911605784
2023-05-24 09:30:00-04:00,100381.08203125,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0009228209600706805
2023-05-25 09:30:00-04:00,100669.00210571289,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0028682702819766703
2023-05-26 09:30:00-04:00,100689.74188232422,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.00020601949137777353
2023-05-27 09:30:00-04:00,100689.74188232422,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-05-27 09:29:00-04:00,100689.74188232422,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-05-30 08:30:00-04:00,100603.12106323242,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0008602745172694437
2023-05-30 09:30:00-04:00,100603.12106323242,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-05-30 09:30:00-04:00,100603.12106323242,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-05-31 09:30:00-04:00,100521.3812866211,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0008124974230168114
2023-06-01 09:30:00-04:00,100470.14151000977,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0005097400767427596
2023-06-02 09:30:00-04:00,100382.30136108398,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0008742910839538709
2023-06-03 09:30:00-04:00,100382.30136108398,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-03 09:29:00-04:00,100382.30136108398,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-05 08:30:00-04:00,100716.58203125,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.003330075776641017
2023-06-05 09:30:00-04:00,100716.58203125,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-05 09:30:00-04:00,100716.58203125,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-06 09:30:00-04:00,100525.04113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0019017811138115626
2023-06-07 09:30:00-04:00,100576.28091430664,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0005097215184537429
2023-06-08 09:30:00-04:00,100568.9612121582,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-7.277761796220528e-05
2023-06-09 09:30:00-04:00,100525.04113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0004367159999817405
2023-06-10 09:30:00-04:00,100525.04113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-10 09:29:00-04:00,100525.04113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-12 08:30:00-04:00,100593.36083984375,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0006796286912715832
2023-06-12 09:30:00-04:00,100593.36083984375,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-12 09:30:00-04:00,100593.36083984375,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-13 09:30:00-04:00,100556.7604675293,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.00036384481052109674
2023-06-14 09:30:00-04:00,100606.78091430664,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0004974349466388972
2023-06-15 09:30:00-04:00,100778.80136108398,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.001709829548406594
2023-06-16 09:30:00-04:00,100577.50210571289,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.001997436491131266
2023-06-17 09:30:00-04:00,100577.50210571289,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-17 09:29:00-04:00,100577.50210571289,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-20 08:30:00-04:00,100805.64151000977,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.002268294593924969
2023-06-20 09:30:00-04:00,100805.64151000977,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-20 09:30:00-04:00,100805.64151000977,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-21 09:30:00-04:00,100916.66195678711,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0011013316825756458
2023-06-22 09:30:00-04:00,101013.04113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0009550373450666338
2023-06-23 09:30:00-04:00,100861.7604675293,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.001497635042586265
2023-06-24 09:30:00-04:00,100861.7604675293,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-24 09:29:00-04:00,100861.7604675293,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-26 08:30:00-04:00,100928.86083984375,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0006652706833929489
2023-06-26 09:30:00-04:00,100928.86083984375,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-26 09:30:00-04:00,100928.86083984375,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-06-27 09:30:00-04:00,100926.42031860352,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-2.418060820197354e-05
2023-06-28 09:30:00-04:00,101150.90173339844,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0022242086272978856
2023-06-29 09:30:00-04:00,101321.70098876953,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0016885589000605883
2023-06-30 09:30:00-04:00,101094.78091430664,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.002239599930206837
2023-07-01 09:30:00-04:00,101094.78091430664,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-01 09:29:00-04:00,101094.78091430664,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-03 08:30:00-04:00,100982.54113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.001110243037239167
2023-07-03 09:30:00-04:00,100982.54113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-03 09:30:00-04:00,100982.54113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-04 09:30:00-04:00,100982.54113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-04 09:29:00-04:00,100982.54113769531,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-05 08:30:00-04:00,100884.94076538086,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0009665073904346899
2023-07-05 09:30:00-04:00,100884.94076538086,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-05 09:30:00-04:00,100884.94076538086,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-06 09:30:00-04:00,101116.74188232422,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0022976780794512486
2023-07-07 09:30:00-04:00,101010.60061645508,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0010496903271731695
2023-07-08 09:30:00-04:00,101010.60061645508,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-08 09:29:00-04:00,101010.60061645508,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-10 08:30:00-04:00,101011.82180786133,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",1.2089735124787282e-05
2023-07-10 09:30:00-04:00,101011.82180786133,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-10 09:30:00-04:00,101011.82180786133,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-11 09:30:00-04:00,100882.50210571289,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.001280243241176482
2023-07-12 09:30:00-04:00,100669.00210571289,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.0021163234014187626
2023-07-13 09:30:00-04:00,100573.8403930664,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",-0.000945293095749089
2023-07-14 09:30:00-04:00,100618.98165893555,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.00044883705039722166
2023-07-15 09:30:00-04:00,100618.98165893555,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-15 09:29:00-04:00,100618.98165893555,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-17 08:30:00-04:00,100692.18054199219,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0007274858267276585
2023-07-17 09:30:00-04:00,100692.18054199219,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-17 09:30:00-04:00,100692.18054199219,122772.9612121582,"[{'asset': USD, 'quantity': 122772.9612121582}, {'asset': GLD, 'quantity': -122.0}]",0.0
2023-07-18 09:30:00-04:00,101302.3764038086,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.00606001239154752
2023-07-19 09:30:00-04:00,101526.11764526367,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0022086475105302927
2023-07-20 09:30:00-04:00,101621.03723144531,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0009349277642358711
2023-07-21 09:30:00-04:00,101054.90785217285,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.005570986034939662
2023-07-22 09:30:00-04:00,101054.90785217285,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-22 09:29:00-04:00,101054.90785217285,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-24 08:30:00-04:00,101109.14909362793,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0005367501946014208
2023-07-24 09:30:00-04:00,101109.14909362793,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-24 09:30:00-04:00,101109.14909362793,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-25 09:30:00-04:00,100939.64909362793,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.001676406156311705
2023-07-26 09:30:00-04:00,101258.30992126465,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.003156944079933721
2023-07-27 09:30:00-04:00,100912.52847290039,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.0034148451483451137
2023-07-28 09:30:00-04:00,100858.28723144531,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.0005375075055189527
2023-07-29 09:30:00-04:00,100858.28723144531,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-29 09:29:00-04:00,100858.28723144531,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-31 08:30:00-04:00,101180.33619689941,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.003193083823792131
2023-07-31 09:30:00-04:00,101180.33619689941,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-07-31 09:30:00-04:00,101180.33619689941,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-08-01 09:30:00-04:00,100644.72074890137,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.005293671360764418
2023-08-02 09:30:00-04:00,100549.80116271973,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.0009431154011392273
2023-08-03 09:30:00-04:00,100166.72950744629,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.0038097703908286373
2023-08-04 09:30:00-04:00,100441.31867980957,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.002741321132411212
2023-08-05 09:30:00-04:00,100441.31867980957,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-08-05 09:29:00-04:00,100441.31867980957,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-08-07 08:30:00-04:00,100407.41661071777,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",-0.000337531103109745
2023-08-07 09:30:00-04:00,100407.41661071777,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-08-07 09:30:00-04:00,100407.41661071777,39336.56867980957,"[{'asset': USD, 'quantity': 39336.56867980957}, {'asset': GLD, 'quantity': 339.0}]",0.0
2023-08-08 09:30:00-04:00,100572.00601196289,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.001639215575909514
2023-08-09 09:30:00-04:00,100567.64674377441,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-4.3344747324147725e-05
2023-08-10 09:30:00-04:00,100617.78581237793,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0004985606228935513
2023-08-11 09:30:00-04:00,100674.46627807617,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0005633245180323154
2023-08-12 09:30:00-04:00,100674.46627807617,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-12 09:29:00-04:00,100674.46627807617,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-14 08:30:00-04:00,100766.02587890625,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0009094619938403437
2023-08-14 09:30:00-04:00,100766.02587890625,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-14 09:30:00-04:00,100766.02587890625,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-15 09:30:00-04:00,100778.01594543457,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.00011898917739139314
2023-08-16 09:30:00-04:00,100792.18647766113,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.00014061134359133476
2023-08-17 09:30:00-04:00,100801.99607849121,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",9.732501271075833e-05
2023-08-18 09:30:00-04:00,100878.29574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0007569261554998263
2023-08-19 09:30:00-04:00,100878.29574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-19 09:29:00-04:00,100878.29574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-21 08:30:00-04:00,100870.66661071777,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-7.562712152731077e-05
2023-08-21 09:30:00-04:00,100870.66661071777,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-21 09:30:00-04:00,100870.66661071777,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-22 09:30:00-04:00,100878.29574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",7.563284142131366e-05
2023-08-23 09:30:00-04:00,100715.88514709473,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-0.0016099657270584045
2023-08-24 09:30:00-04:00,100678.82554626465,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-0.0003679618242539151
2023-08-25 09:30:00-04:00,100687.54574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",8.661403763543518e-05
2023-08-26 09:30:00-04:00,100687.54574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-26 09:29:00-04:00,100687.54574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-28 08:30:00-04:00,100679.91661071777,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-7.577039518957829e-05
2023-08-28 09:30:00-04:00,100679.91661071777,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-28 09:30:00-04:00,100679.91661071777,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-08-29 09:30:00-04:00,100638.49607849121,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-0.00041140809032169656
2023-08-30 09:30:00-04:00,100360.54574584961,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-0.0027618689017850917
2023-08-31 09:30:00-04:00,100383.43647766113,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",0.0002280849674680674
2023-09-01 09:30:00-04:00,100336.56561279297,120043.76594543457,"[{'asset': USD, 'quantity': 120043.76594543457}, {'asset': GLD, 'quantity': -109.0}]",-0.00046691831354661595
2023-09-02 09:30:00-04:00,100336.56561279297,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-02 09:29:00-04:00,100336.56561279297,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-05 08:30:00-04:00,99849.99520874023,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.004849382685973569
2023-09-05 09:30:00-04:00,99849.99520874023,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-05 09:30:00-04:00,99849.99520874023,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-06 09:30:00-04:00,99518.99520874023,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.003314972617755596
2023-09-07 09:30:00-04:00,99512.37379455566,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",-6.653417441249143e-05
2023-09-08 09:30:00-04:00,99528.9248046875,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.00016632112671732813
2023-09-09 09:30:00-04:00,99528.9248046875,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-09 09:29:00-04:00,99528.9248046875,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-11 08:30:00-04:00,99730.83500671387,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0020286585273838753
2023-09-11 09:30:00-04:00,99730.83500671387,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-11 09:30:00-04:00,99730.83500671387,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-12 09:30:00-04:00,99115.1748046875,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.00617321816251637
2023-09-13 09:30:00-04:00,99254.1941986084,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0014026045375477025
2023-09-14 09:30:00-04:00,98913.26460266113,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.0034349137454591228
2023-09-15 09:30:00-04:00,99591.81561279297,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.006860060810424118
2023-09-16 09:30:00-04:00,99591.81561279297,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-16 09:29:00-04:00,99591.81561279297,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-18 08:30:00-04:00,99681.18702697754,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0008973770950420068
2023-09-18 09:30:00-04:00,99681.18702697754,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-18 09:30:00-04:00,99681.18702697754,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-09-19 09:30:00-04:00,99919.5023803711,40491.76460266113,"[{'asset': USD, 'quantity': 40491.76460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0023907756368215516
2023-09-20 09:30:00-04:00,99941.90203857422,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.000224177039211515
