time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-13 09:30:00-05:00,BuyHold,7ce9c448fd6140a59e94fa1f2e799cf1,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,BuyHold,7ce9c448fd6140a59e94fa1f2e799cf1,NVDA,buy,market,fill,1,gtc,0.0,1,stock,48.31999969482422,2069.0,0.0
