time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-14 09:30:00-05:00,Trend,1da27b974c524e70a5e550eb8288d971,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,Trend,39e060ecde6644dc85e4612cf28858fa,GLD,sell,market,fill,1,day,0.0,1,stock,181.6999969482422,331.0,0.0
2023-11-14 09:30:00-05:00,Trend,1da27b974c524e70a5e550eb8288d971,GLD,sell,market,fill,1,gtc,0.0,1,stock,181.6999969482422,109.0,0.0
2023-11-27 09:30:00-05:00,Trend,ae6a723a0a11412a8c3eb471a9a9b76b,GLD,buy,market,new,1,day,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,Trend,b373a359e4f9406388a27d821cf1643d,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-27 09:30:00-05:00,Trend,ae6a723a0a11412a8c3eb471a9a9b76b,GLD,buy,market,fill,1,day,0.0,1,stock,186.55999755859375,109.0,0.0
2023-11-27 09:30:00-05:00,Trend,b373a359e4f9406388a27d821cf1643d,GLD,buy,market,fill,1,gtc,0.0,1,stock,186.55999755859375,321.0,0.0
2023-12-18 09:30:00-05:00,Trend,dc79491e47a94f54a1c80de32038ac4d,GLD,sell,market,new,1,day,0.0,1,stock,,,
2023-12-18 09:30:00-05:00,Trend,44eb4ec2cb8f44e6b249fdf143e8c34f,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-18 09:30:00-05:00,Trend,dc79491e47a94f54a1c80de32038ac4d,GLD,sell,market,fill,1,day,0.0,1,stock,187.5,321.0,0.0
2023-12-18 09:30:00-05:00,Trend,44eb4ec2cb8f44e6b249fdf143e8c34f,GLD,sell,market,fill,1,gtc,0.0,1,stock,187.5,105.0,0.0
2023-12-26 09:30:00-05:00,Trend,15db85901173411693aa77b8c55f0a66,GLD,buy,market,new,1,day,0.0,1,stock,,,
2023-12-26 09:30:00-05:00,Trend,3c7756f900ae4e759386abed77c24bc2,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-26 09:30:00-05:00,Trend,15db85901173411693aa77b8c55f0a66,GLD,buy,market,fill,1,day,0.0,1,stock,190.97000122070312,105.0,0.0
2023-12-26 09:30:00-05:00,Trend,3c7756f900ae4e759386abed77c24bc2,GLD,buy,market,fill,1,gtc,0.0,1,stock,190.97000122070312,312.0,0.0
2024-01-16 09:30:00-05:00,Trend,aa8885f8a75a454183d30285d98f6e42,GLD,sell,market,new,1,day,0.0,1,stock,,,
2024-01-16 09:30:00-05:00,Trend,066f522dbc854780a89d888bc19275fe,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
